crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words,hour,month,year,day_of_week,severity,road_user_type
201,2018-07-03 10:49:00,2018-07-03,-0.58228,37.092066,1,0,0,0,0,10,7,2018,Tuesday,Non-Fatal,Other
202,2018-07-03 20:41:00,2018-07-03,-1.2263555,36.883683,1,0,0,0,0,20,7,2018,Tuesday,Non-Fatal,Other
203,2018-07-04 06:15:00,2018-07-04,-1.3234565,36.8993865,1,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
204,2018-07-04 13:16:00,2018-07-04,-2.058049,37.430015,1,0,0,0,0,13,7,2018,Wednesday,Non-Fatal,Other
205,2018-07-04 16:53:00,2018-07-04,-2.079876,37.473017,1,0,0,0,0,16,7,2018,Wednesday,Non-Fatal,Other
206,2018-07-05 05:59:00,2018-07-05,-1.3294435,36.854464,1,0,0,0,0,5,7,2018,Thursday,Non-Fatal,Other
207,2018-07-05 07:10:00,2018-07-05,-1.264314,36.7459225,1,0,0,0,0,7,7,2018,Thursday,Non-Fatal,Other
208,2018-07-05 08:23:00,2018-07-05,-2.079876,37.473017,1,0,0,0,0,8,7,2018,Thursday,Non-Fatal,Other
209,2018-07-05 09:02:00,2018-07-05,-1.2594365,36.776683,1,0,0,0,0,9,7,2018,Thursday,Non-Fatal,Other
210,2018-07-05 10:03:00,2018-07-05,-1.263683,36.983035,1,0,0,0,0,10,7,2018,Thursday,Non-Fatal,Other
211,2018-07-05 10:53:00,2018-07-05,-1.32147,36.903874,1,0,0,0,0,10,7,2018,Thursday,Non-Fatal,Other
212,2018-07-05 14:47:00,2018-07-05,-1.259459,36.844829,1,0,0,1,0,14,7,2018,Thursday,Non-Fatal,Matatu
213,2018-07-05 17:35:00,2018-07-05,-1.327018,36.845147,1,0,0,0,0,17,7,2018,Thursday,Non-Fatal,Other
214,2018-07-06 06:33:00,2018-07-06,-2.079876,37.473017,1,0,0,0,0,6,7,2018,Friday,Non-Fatal,Other
215,2018-07-06 06:35:00,2018-07-06,-1.264048,36.754254,1,0,0,1,0,6,7,2018,Friday,Non-Fatal,Matatu
216,2018-07-06 08:54:00,2018-07-06,-1.259459,36.844829,1,0,0,0,0,8,7,2018,Friday,Non-Fatal,Other
217,2018-07-06 11:25:00,2018-07-06,-1.313309,36.813301,1,0,0,0,0,11,7,2018,Friday,Non-Fatal,Other
218,2018-07-06 16:09:00,2018-07-06,-1.2752025,36.8230845,1,0,0,0,0,16,7,2018,Friday,Non-Fatal,Other
219,2018-07-06 22:49:00,2018-07-06,-1.181013,36.9382305,1,0,0,0,0,22,7,2018,Friday,Non-Fatal,Other
220,2018-07-08 03:01:00,2018-07-08,-1.43382,36.9664145,1,0,0,0,0,3,7,2018,Sunday,Non-Fatal,Other
221,2018-07-08 08:19:00,2018-07-08,-1.393574,36.939563,1,1,0,0,0,8,7,2018,Sunday,Fatal,Other
222,2018-07-08 09:43:00,2018-07-08,-1.3193275,36.813198,1,0,0,0,0,9,7,2018,Sunday,Non-Fatal,Other
223,2018-07-08 19:00:00,2018-07-08,-1.172129,36.947516,1,0,0,0,0,19,7,2018,Sunday,Non-Fatal,Other
224,2018-07-08 19:46:00,2018-07-08,-2.211075,37.714634,1,0,0,0,0,19,7,2018,Sunday,Non-Fatal,Other
225,2018-07-08 20:28:00,2018-07-08,-1.2261955,36.883694,1,0,0,0,0,20,7,2018,Sunday,Non-Fatal,Other
226,2018-07-08 21:13:00,2018-07-08,-1.330334,36.889867,1,0,0,0,0,21,7,2018,Sunday,Non-Fatal,Other
227,2018-07-09 08:42:00,2018-07-09,-1.289546,36.7616,1,0,0,0,0,8,7,2018,Monday,Non-Fatal,Other
228,2018-07-09 13:01:00,2018-07-09,-1.246407,36.868857,1,0,0,0,0,13,7,2018,Monday,Non-Fatal,Other
229,2018-07-09 14:45:00,2018-07-09,-1.345364,36.9024745,1,0,0,0,0,14,7,2018,Monday,Non-Fatal,Other
230,2018-07-09 16:33:00,2018-07-09,-1.285487,36.791054,1,0,0,0,0,16,7,2018,Monday,Non-Fatal,Other
231,2018-07-09 17:27:00,2018-07-09,-1.118192,37.010204,1,0,0,0,0,17,7,2018,Monday,Non-Fatal,Other
232,2018-07-09 18:18:00,2018-07-09,-1.263269,36.757668,1,0,0,0,0,18,7,2018,Monday,Non-Fatal,Other
233,2018-07-09 19:09:00,2018-07-09,-1.2195405,36.891369,1,0,0,1,1,19,7,2018,Monday,Non-Fatal,Motorcycle
234,2018-07-10 08:06:00,2018-07-10,-1.259942,36.843874,1,0,0,0,0,8,7,2018,Tuesday,Non-Fatal,Other
235,2018-07-10 15:09:00,2018-07-10,-0.372115,35.2823525,1,1,0,0,1,15,7,2018,Tuesday,Fatal,Motorcycle
236,2018-07-10 19:27:00,2018-07-10,-1.234881,36.671483,1,0,0,0,0,19,7,2018,Tuesday,Non-Fatal,Other
237,2018-07-10 19:51:00,2018-07-10,-1.225011,36.705686,1,0,0,0,0,19,7,2018,Tuesday,Non-Fatal,Other
238,2018-07-10 20:41:00,2018-07-10,-1.329883,36.870701,1,0,0,0,1,20,7,2018,Tuesday,Non-Fatal,Motorcycle
239,2018-07-11 06:11:00,2018-07-11,-1.351218,36.905734,1,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
240,2018-07-11 06:12:00,2018-07-11,-1.360121,36.908146,1,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
241,2018-07-11 06:30:00,2018-07-11,-0.940619,36.620657,1,0,0,1,0,6,7,2018,Wednesday,Non-Fatal,Matatu
242,2018-07-11 08:43:00,2018-07-11,-1.2785164,36.82129125,1,0,0,1,0,8,7,2018,Wednesday,Non-Fatal,Matatu
243,2018-07-11 08:58:00,2018-07-11,-1.274486,36.7983945,1,0,0,0,0,8,7,2018,Wednesday,Non-Fatal,Other
244,2018-07-11 12:12:00,2018-07-11,-1.45238,37.000924,1,0,0,0,0,12,7,2018,Wednesday,Non-Fatal,Other
245,2018-07-11 13:16:00,2018-07-11,-1.148683,36.958992,1,0,0,0,0,13,7,2018,Wednesday,Non-Fatal,Other
246,2018-07-11 17:08:00,2018-07-11,-1.30527,36.832769,1,0,0,0,0,17,7,2018,Wednesday,Non-Fatal,Other
247,2018-07-11 17:36:00,2018-07-11,-1.277958,36.813952,1,0,1,0,0,17,7,2018,Wednesday,Non-Fatal,Pedestrian
248,2018-07-12 06:58:00,2018-07-12,-1.300027,36.777157,1,0,0,0,0,6,7,2018,Thursday,Non-Fatal,Other
249,2018-07-12 15:38:00,2018-07-12,-1.218826,36.891298,1,0,0,0,0,15,7,2018,Thursday,Non-Fatal,Other
250,2018-07-13 07:08:00,2018-07-13,-1.25781,36.700915,1,0,0,0,0,7,7,2018,Friday,Non-Fatal,Other
251,2018-07-15 13:15:00,2018-07-15,-1.29890707,36.77939484,1,0,0,0,0,13,7,2018,Sunday,Non-Fatal,Other
252,2018-07-15 18:38:00,2018-07-15,-1.053377,36.630913,1,0,0,0,0,18,7,2018,Sunday,Non-Fatal,Other
253,2018-07-15 21:45:00,2018-07-15,-1.294684681,36.85307892,1,0,0,1,0,21,7,2018,Sunday,Non-Fatal,Matatu
254,2018-07-16 06:50:00,2018-07-16,-1.395628367,36.94102487,1,0,0,0,0,6,7,2018,Monday,Non-Fatal,Other
255,2018-07-16 07:19:00,2018-07-16,-1.405483661,36.94613746,1,0,0,0,0,7,7,2018,Monday,Non-Fatal,Other
256,2018-07-16 07:42:00,2018-07-16,-1.242889,36.677106,1,1,0,0,0,7,7,2018,Monday,Fatal,Other
257,2018-07-16 09:09:00,2018-07-16,-1.23995,36.844179,1,0,0,0,0,9,7,2018,Monday,Non-Fatal,Other
258,2018-07-16 10:38:00,2018-07-16,-1.250033,36.846732,1,0,0,0,0,10,7,2018,Monday,Non-Fatal,Other
259,2018-07-16 11:07:00,2018-07-16,-1.245571,36.845404,1,0,0,0,0,11,7,2018,Monday,Non-Fatal,Other
260,2018-07-16 14:03:00,2018-07-16,-1.3691612,36.9168082,1,0,0,0,0,14,7,2018,Monday,Non-Fatal,Other
261,2018-07-17 05:04:00,2018-07-17,-1.259545914,36.77552519,1,0,0,0,0,5,7,2018,Tuesday,Non-Fatal,Other
262,2018-07-17 08:41:00,2018-07-17,-1.365265,36.911847,1,0,0,0,0,8,7,2018,Tuesday,Non-Fatal,Other
263,2018-07-17 08:48:00,2018-07-17,-1.262012186,36.87304721,1,0,0,1,0,8,7,2018,Tuesday,Non-Fatal,Matatu
264,2018-07-17 16:05:00,2018-07-17,-1.247735,36.81602,1,0,0,0,0,16,7,2018,Tuesday,Non-Fatal,Other
265,2018-07-17 17:40:00,2018-07-17,-1.106973,37.015485,1,0,0,0,0,17,7,2018,Tuesday,Non-Fatal,Other
266,2018-07-17 20:50:00,2018-07-17,-1.319666,36.838437,1,0,0,0,1,20,7,2018,Tuesday,Non-Fatal,Motorcycle
267,2018-07-18 06:37:00,2018-07-18,-1.259436525,36.78603644,1,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
268,2018-07-18 07:21:00,2018-07-18,-1.260167,36.790596,1,0,0,0,0,7,7,2018,Wednesday,Non-Fatal,Other
269,2018-07-18 07:26:00,2018-07-18,-1.260259853,36.77113505,1,0,0,0,0,7,7,2018,Wednesday,Non-Fatal,Other
270,2018-07-18 20:00:00,2018-07-18,-1.266699449,36.80352345,1,0,0,0,0,20,7,2018,Wednesday,Non-Fatal,Other
271,2018-07-18 21:03:00,2018-07-18,-1.32560138,36.79449221,1,0,0,0,0,21,7,2018,Wednesday,Non-Fatal,Other
272,2018-07-18 21:33:00,2018-07-18,-1.188830907,36.9314266,1,0,0,0,1,21,7,2018,Wednesday,Non-Fatal,Motorcycle
273,2018-07-19 08:30:00,2018-07-19,-1.164806,36.957244,1,0,0,0,0,8,7,2018,Thursday,Non-Fatal,Other
274,2018-07-19 10:19:00,2018-07-19,-1.33119208,36.88856874,1,0,0,0,0,10,7,2018,Thursday,Non-Fatal,Other
275,2018-07-19 16:46:00,2018-07-19,-1.257454,36.826709,1,0,0,0,0,16,7,2018,Thursday,Non-Fatal,Other
276,2018-07-19 23:27:00,2018-07-19,-1.335453,36.892747,1,0,0,0,0,23,7,2018,Thursday,Non-Fatal,Other
277,2018-07-20 06:08:00,2018-07-20,-1.224276,36.886716,1,0,0,0,0,6,7,2018,Friday,Non-Fatal,Other
278,2018-07-20 06:58:00,2018-07-20,-1.319504,36.906722,1,0,0,0,0,6,7,2018,Friday,Non-Fatal,Other
279,2018-07-20 21:15:00,2018-07-20,-1.2562187,36.8552686,1,0,0,0,0,21,7,2018,Friday,Non-Fatal,Other
280,2018-07-21 04:02:00,2018-07-21,-1.32381574,36.84490437,1,0,0,0,0,4,7,2018,Saturday,Non-Fatal,Other
281,2018-07-21 09:15:00,2018-07-21,-1.195786185,36.83826736,1,0,0,0,0,9,7,2018,Saturday,Non-Fatal,Other
282,2018-07-21 09:17:00,2018-07-21,-1.21866,36.83586,1,0,0,0,0,9,7,2018,Saturday,Non-Fatal,Other
283,2018-07-21 14:06:00,2018-07-21,-0.805883,36.532611,1,0,0,0,0,14,7,2018,Saturday,Non-Fatal,Other
284,2018-07-21 20:21:00,2018-07-21,-1.297014367,36.87565808,1,1,1,0,0,20,7,2018,Saturday,Fatal,Pedestrian
285,2018-07-22 14:18:00,2018-07-22,-1.354166955,36.90668421,1,0,0,0,0,14,7,2018,Sunday,Non-Fatal,Other
286,2018-07-22 21:02:00,2018-07-22,-1.312572,36.829934,1,0,0,0,0,21,7,2018,Sunday,Non-Fatal,Other
287,2018-07-23 06:37:00,2018-07-23,-1.2774841,36.8211912,1,0,0,0,0,6,7,2018,Monday,Non-Fatal,Other
288,2018-07-23 07:34:00,2018-07-23,-1.02398,37.066899,1,0,0,1,0,7,7,2018,Monday,Non-Fatal,Matatu
289,2018-07-23 11:15:00,2018-07-23,-1.25971,36.786735,1,0,0,0,0,11,7,2018,Monday,Non-Fatal,Other
290,2018-07-24 05:11:00,2018-07-24,-1.289546,36.761635,1,0,0,0,0,5,7,2018,Tuesday,Non-Fatal,Other
291,2018-07-24 06:25:00,2018-07-24,-1.28051073,36.96433483,1,0,0,1,0,6,7,2018,Tuesday,Non-Fatal,Matatu
292,2018-07-24 06:32:00,2018-07-24,-1.3196244,36.8383712,1,0,0,1,0,6,7,2018,Tuesday,Non-Fatal,Matatu
293,2018-07-24 09:45:00,2018-07-24,-1.236467,36.806911,1,0,0,0,0,9,7,2018,Tuesday,Non-Fatal,Other
294,2018-07-24 14:07:00,2018-07-24,-1.142937,36.966611,1,0,0,0,0,14,7,2018,Tuesday,Non-Fatal,Other
295,2018-07-24 19:30:00,2018-07-24,-1.259759,36.844339,1,0,0,0,0,19,7,2018,Tuesday,Non-Fatal,Other
296,2018-07-25 06:31:00,2018-07-25,-1.2641004,36.7542523,1,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
297,2018-07-25 06:49:00,2018-07-25,-1.28176092,36.81497523,1,1,1,0,0,6,7,2018,Wednesday,Fatal,Pedestrian
298,2018-07-25 07:27:00,2018-07-25,-1.259911,36.843977,1,0,0,0,0,7,7,2018,Wednesday,Non-Fatal,Other
299,2018-07-25 07:40:00,2018-07-25,-1.283269,36.824646,1,0,0,0,0,7,7,2018,Wednesday,Non-Fatal,Other
300,2018-07-25 07:45:00,2018-07-25,-1.2184363,36.8914368,1,0,0,0,0,7,7,2018,Wednesday,Non-Fatal,Other
301,2018-07-25 12:28:00,2018-07-25,-1.2381308,36.8439714,1,0,0,1,0,12,7,2018,Wednesday,Non-Fatal,Matatu
302,2018-07-26 14:12:00,2018-07-26,-1.244967,36.866891,1,0,0,0,1,14,7,2018,Thursday,Non-Fatal,Motorcycle
303,2018-07-26 15:36:00,2018-07-26,-1.3256014,36.7944922,1,0,0,0,0,15,7,2018,Thursday,Non-Fatal,Other
304,2018-07-27 16:25:00,2018-07-27,-1.25944,36.7756735,1,0,0,0,0,16,7,2018,Friday,Non-Fatal,Other
305,2018-07-27 17:08:00,2018-07-27,-1.274329,36.812513,1,0,0,0,0,17,7,2018,Friday,Non-Fatal,Other
306,2018-07-27 18:01:00,2018-07-27,-1.2917857,36.8406529,1,0,0,1,0,18,7,2018,Friday,Non-Fatal,Matatu
307,2018-07-27 18:36:00,2018-07-27,-1.1819149,36.9376677,1,0,0,0,0,18,7,2018,Friday,Non-Fatal,Other
308,2018-07-27 18:54:00,2018-07-27,-1.2893,36.949665,1,0,0,0,0,18,7,2018,Friday,Non-Fatal,Other
309,2018-07-27 22:29:00,2018-07-27,-1.3311921,36.8885687,1,0,0,0,0,22,7,2018,Friday,Non-Fatal,Other
310,2018-07-28 04:19:00,2018-07-28,-1.279215,36.967267,1,0,0,0,0,4,7,2018,Saturday,Non-Fatal,Other
311,2018-07-28 05:37:00,2018-07-28,-1.329762,36.855566,1,0,0,0,0,5,7,2018,Saturday,Non-Fatal,Other
312,2018-07-28 09:52:00,2018-07-28,-1.295163,36.855671,1,0,0,0,0,9,7,2018,Saturday,Non-Fatal,Other
313,2018-07-28 17:20:00,2018-07-28,-1.295155,36.855581,1,0,0,0,0,17,7,2018,Saturday,Non-Fatal,Other
314,2018-07-28 19:18:00,2018-07-28,-1.212906,36.893316,1,0,0,0,0,19,7,2018,Saturday,Non-Fatal,Other
315,2018-07-28 19:39:00,2018-07-28,-1.330524,36.866639,1,0,0,0,0,19,7,2018,Saturday,Non-Fatal,Other
316,2018-07-29 10:53:00,2018-07-29,-1.281182,36.822749,1,1,1,1,0,10,7,2018,Sunday,Fatal,Pedestrian
317,2018-07-29 11:56:00,2018-07-29,-1.277131,36.806491,1,0,0,0,0,11,7,2018,Sunday,Non-Fatal,Other
318,2018-07-29 17:48:00,2018-07-29,-1.479244836,37.04201588,1,0,0,0,0,17,7,2018,Sunday,Non-Fatal,Other
319,2018-07-29 19:12:00,2018-07-29,-1.490968,37.056855,1,1,0,0,1,19,7,2018,Sunday,Fatal,Motorcycle
320,2018-07-30 12:21:00,2018-07-30,-1.389817,36.936968,1,0,0,0,0,12,7,2018,Monday,Non-Fatal,Other
321,2018-07-30 12:33:00,2018-07-30,-1.259482,36.844861,1,0,0,0,0,12,7,2018,Monday,Non-Fatal,Other
322,2018-07-30 17:02:00,2018-07-30,-1.2812652,36.8227376,1,0,0,1,0,17,7,2018,Monday,Non-Fatal,Matatu
323,2018-07-30 17:47:00,2018-07-30,-1.326557,36.845265,1,0,0,0,0,17,7,2018,Monday,Non-Fatal,Other
324,2018-07-31 13:23:00,2018-07-31,-1.325446,36.848511,1,0,0,0,0,13,7,2018,Tuesday,Non-Fatal,Other
325,2018-07-31 13:25:00,2018-07-31,-1.31962444,36.83837121,1,0,0,0,0,13,7,2018,Tuesday,Non-Fatal,Other
326,2018-07-31 17:46:00,2018-07-31,-1.26298,36.764443,1,0,0,0,0,17,7,2018,Tuesday,Non-Fatal,Other
327,2018-07-31 20:55:00,2018-07-31,-1.28961942,36.76156013,1,0,0,0,0,20,7,2018,Tuesday,Non-Fatal,Other
328,2017-12-30 16:19:00,2017-12-30,-1.244991,36.86694635,1,0,0,0,0,16,12,2017,Saturday,Non-Fatal,Other
329,2017-12-30 14:00:00,2017-12-30,-1.304881,36.82655,1,0,0,0,0,14,12,2017,Saturday,Non-Fatal,Other
330,2017-12-30 13:55:00,2017-12-30,-1.340526,36.750785,1,0,0,0,0,13,12,2017,Saturday,Non-Fatal,Other
331,2017-12-30 12:36:00,2017-12-30,-1.215277,36.81411,1,0,0,0,1,12,12,2017,Saturday,Non-Fatal,Motorcycle
332,2017-12-30 11:24:00,2017-12-30,-0.982614,36.585946,1,0,0,0,0,11,12,2017,Saturday,Non-Fatal,Other
333,2017-12-31 18:43:00,2017-12-31,-1.266714,36.834694,1,0,0,0,0,18,12,2017,Sunday,Non-Fatal,Other
334,2017-12-29 16:49:00,2017-12-29,-1.172072333,36.94727033,1,0,0,0,0,16,12,2017,Friday,Non-Fatal,Other
335,2017-12-31 18:28:00,2017-12-31,-1.148356,36.666281,1,0,0,0,0,18,12,2017,Sunday,Non-Fatal,Other
336,2017-12-29 15:14:00,2017-12-29,-1.294139,36.85129,1,0,0,0,0,15,12,2017,Friday,Non-Fatal,Other
337,2017-12-29 09:51:00,2017-12-29,-1.2063872,36.7826582,1,0,0,0,0,9,12,2017,Friday,Non-Fatal,Other
338,2017-12-27 20:06:00,2017-12-27,-1.223329,36.663619,1,0,0,0,0,20,12,2017,Wednesday,Non-Fatal,Other
339,2017-12-27 07:19:00,2017-12-27,-1.280537,36.964064,1,0,0,0,0,7,12,2017,Wednesday,Non-Fatal,Other
340,2017-12-27 06:41:00,2017-12-27,-1.286402,36.954277,1,0,0,0,0,6,12,2017,Wednesday,Non-Fatal,Other
341,2017-12-31 12:48:00,2017-12-31,-1.2627803,36.76434337,1,0,0,0,0,12,12,2017,Sunday,Non-Fatal,Other
342,2018-03-08 21:53:00,2018-03-08,-1.330731,36.858072,1,0,0,0,0,21,3,2018,Thursday,Non-Fatal,Other
343,2018-03-08 19:30:00,2018-03-08,-1.2630775,36.76395,1,0,0,0,0,19,3,2018,Thursday,Non-Fatal,Other
344,2018-03-08 17:45:00,2018-03-08,-1.372301,36.920982,1,1,0,0,0,17,3,2018,Thursday,Fatal,Other
345,2018-03-08 09:55:00,2018-03-08,-1.204007,36.91671,1,0,0,0,0,9,3,2018,Thursday,Non-Fatal,Other
346,2018-03-08 09:25:00,2018-03-08,-1.129606,36.98879,1,0,0,0,0,9,3,2018,Thursday,Non-Fatal,Other
347,2018-03-08 09:06:00,2018-03-08,-1.133275,36.9728675,1,0,0,0,0,9,3,2018,Thursday,Non-Fatal,Other
348,2018-03-08 08:42:00,2018-03-08,-1.326427,36.845333,1,0,0,0,0,8,3,2018,Thursday,Non-Fatal,Other
349,2018-03-08 08:38:00,2018-03-08,-1.329161,36.875058,1,0,0,0,1,8,3,2018,Thursday,Non-Fatal,Motorcycle
350,2018-03-08 07:46:00,2018-03-08,-0.96372,37.101413,1,0,0,0,0,7,3,2018,Thursday,Non-Fatal,Other
351,2018-03-08 06:51:00,2018-03-08,-1.323638,36.899686,1,0,0,0,0,6,3,2018,Thursday,Non-Fatal,Other
352,2018-03-08 05:42:00,2018-03-08,-1.024227,37.067013,1,0,0,0,0,5,3,2018,Thursday,Non-Fatal,Other
353,2018-03-07 14:42:00,2018-03-07,-0.80577,36.532981,1,0,0,0,0,14,3,2018,Wednesday,Non-Fatal,Other
354,2018-03-07 06:52:00,2018-03-07,-1.3313255,36.858187,1,0,0,0,0,6,3,2018,Wednesday,Non-Fatal,Other
355,2018-03-06 21:50:00,2018-03-06,-1.259822,36.843626,1,0,0,0,0,21,3,2018,Tuesday,Non-Fatal,Other
356,2018-03-06 20:13:00,2018-03-06,-1.2365415,36.8439635,1,0,0,0,0,20,3,2018,Tuesday,Non-Fatal,Other
357,2018-03-06 18:11:00,2018-03-06,-1.355978,36.762093,1,0,0,0,0,18,3,2018,Tuesday,Non-Fatal,Other
358,2018-03-06 17:49:00,2018-03-06,-1.217865,36.891102,1,0,0,0,0,17,3,2018,Tuesday,Non-Fatal,Other
359,2018-03-06 17:44:00,2018-03-06,-1.33791,36.7734115,1,0,0,0,0,17,3,2018,Tuesday,Non-Fatal,Other
360,2018-03-06 16:08:00,2018-03-06,-1.2452305,36.8672055,1,1,1,0,0,16,3,2018,Tuesday,Fatal,Pedestrian
361,2018-03-05 22:22:00,2018-03-05,-1.262585,36.764419,1,0,0,0,0,22,3,2018,Monday,Non-Fatal,Other
362,2018-03-05 19:25:00,2018-03-05,-1.297669,36.829802,1,0,0,0,0,19,3,2018,Monday,Non-Fatal,Other
363,2018-03-05 19:23:00,2018-03-05,-1.23831,36.844183,1,0,0,0,0,19,3,2018,Monday,Non-Fatal,Other
364,2018-03-05 19:09:00,2018-03-05,-0.820631,37.230048,1,1,0,0,0,19,3,2018,Monday,Fatal,Other
365,2018-03-05 18:40:00,2018-03-05,-1.0314775,37.072629,1,0,0,0,0,18,3,2018,Monday,Non-Fatal,Other
366,2018-03-05 17:16:00,2018-03-05,-1.147258,36.962195,1,0,0,0,0,17,3,2018,Monday,Non-Fatal,Other
367,2018-03-05 16:52:00,2018-03-05,-1.26094,36.8419145,1,0,0,0,0,16,3,2018,Monday,Non-Fatal,Other
368,2018-03-05 09:51:00,2018-03-05,-1.297483,36.885942,1,0,0,0,0,9,3,2018,Monday,Non-Fatal,Other
369,2018-03-05 07:52:00,2018-03-05,-1.255109,36.85603,1,0,0,0,1,7,3,2018,Monday,Non-Fatal,Motorcycle
370,2018-03-05 07:19:00,2018-03-05,-1.132556,36.974469,1,0,0,0,0,7,3,2018,Monday,Non-Fatal,Other
371,2018-03-05 06:18:00,2018-03-05,-1.218141,36.891323,1,0,0,0,0,6,3,2018,Monday,Non-Fatal,Other
372,2018-03-04 22:51:00,2018-03-04,-0.946163,36.5952,1,0,0,0,0,22,3,2018,Sunday,Non-Fatal,Other
373,2018-03-04 21:46:00,2018-03-04,-1.231323,36.877523,1,0,0,0,0,21,3,2018,Sunday,Non-Fatal,Other
374,2018-03-04 19:52:00,2018-03-04,-0.983153,36.629137,1,0,0,0,0,19,3,2018,Sunday,Non-Fatal,Other
375,2018-03-04 19:04:00,2018-03-04,-1.31832,36.715673,1,0,0,0,1,19,3,2018,Sunday,Non-Fatal,Motorcycle
376,2018-03-04 16:16:00,2018-03-04,-1.759086,37.204824,1,0,0,0,0,16,3,2018,Sunday,Non-Fatal,Other
377,2018-03-04 15:23:00,2018-03-04,-1.2773605,37.1386025,1,1,0,1,0,15,3,2018,Sunday,Fatal,Matatu
378,2018-03-04 13:27:00,2018-03-04,-1.283524,37.0884405,1,0,0,0,0,13,3,2018,Sunday,Non-Fatal,Other
379,2018-03-04 03:17:00,2018-03-04,-1.323591,36.899168,1,0,0,0,0,3,3,2018,Sunday,Non-Fatal,Other
380,2018-03-03 20:32:00,2018-03-03,-1.2452305,36.8669375,1,0,0,0,0,20,3,2018,Saturday,Non-Fatal,Other
381,2018-03-03 20:03:00,2018-03-03,-1.2936685,36.761434,1,0,0,0,0,20,3,2018,Saturday,Non-Fatal,Other
382,2018-03-03 15:23:00,2018-03-03,-1.238851,36.8703675,1,0,0,0,0,15,3,2018,Saturday,Non-Fatal,Other
383,2018-03-03 13:08:00,2018-03-03,-1.255109,36.85603,1,0,0,0,0,13,3,2018,Saturday,Non-Fatal,Other
384,2018-03-03 06:21:00,2018-03-03,-1.329661,36.8709855,1,0,0,0,0,6,3,2018,Saturday,Non-Fatal,Other
385,2018-03-02 20:29:00,2018-03-02,-1.329158,36.8558415,1,0,0,0,0,20,3,2018,Friday,Non-Fatal,Other
386,2018-03-12 07:50:00,2018-03-12,-1.3147155,36.807772,1,0,0,0,0,7,3,2018,Monday,Non-Fatal,Other
387,2018-03-02 11:09:00,2018-03-02,-3.967212,39.751449,1,0,0,0,0,11,3,2018,Friday,Non-Fatal,Other
388,2018-03-02 10:17:00,2018-03-02,-1.226239,36.884136,1,0,0,0,0,10,3,2018,Friday,Non-Fatal,Other
389,2018-03-02 09:59:00,2018-03-02,-1.3248645,36.8489525,1,0,0,0,0,9,3,2018,Friday,Non-Fatal,Other
390,2018-03-02 09:26:00,2018-03-02,-1.024366,37.06715,1,0,0,0,0,9,3,2018,Friday,Non-Fatal,Other
391,2018-03-02 09:24:00,2018-03-02,-1.281179,36.8227415,1,0,0,0,0,9,3,2018,Friday,Non-Fatal,Other
392,2018-03-02 08:44:00,2018-03-02,-1.260353,36.710374,1,0,0,0,0,8,3,2018,Friday,Non-Fatal,Other
393,2018-03-02 08:39:00,2018-03-02,-1.18853,36.931316,1,0,0,0,1,8,3,2018,Friday,Non-Fatal,Motorcycle
394,2018-03-02 08:39:00,2018-03-02,-1.293739,36.79447,1,0,0,0,0,8,3,2018,Friday,Non-Fatal,Other
395,2018-03-02 08:37:00,2018-03-02,-1.234307,36.873819,1,0,0,0,0,8,3,2018,Friday,Non-Fatal,Other
396,2018-03-02 08:07:00,2018-03-02,-1.2580625,36.701882,1,0,0,0,0,8,3,2018,Friday,Non-Fatal,Other
397,2018-03-02 07:28:00,2018-03-02,-1.313624,36.812965,1,0,0,0,0,7,3,2018,Friday,Non-Fatal,Other
398,2018-03-02 06:16:00,2018-03-02,-1.245271,36.86693,1,0,0,0,0,6,3,2018,Friday,Non-Fatal,Other
399,2018-03-02 06:05:00,2018-03-02,-1.15892,36.958877,1,0,0,0,0,6,3,2018,Friday,Non-Fatal,Other
400,2018-03-12 06:53:00,2018-03-12,-1.353016,36.76265,1,0,0,1,0,6,3,2018,Monday,Non-Fatal,Matatu
401,2018-03-11 20:49:00,2018-03-11,-1.1816885,36.9374135,1,0,0,0,0,20,3,2018,Sunday,Non-Fatal,Other
402,2018-03-11 15:11:00,2018-03-11,-1.237431,36.666493,1,0,0,0,0,15,3,2018,Sunday,Non-Fatal,Other
403,2018-03-10 19:25:00,2018-03-10,-1.3218,36.707906,1,0,0,0,0,19,3,2018,Saturday,Non-Fatal,Other
404,2018-03-10 10:43:00,2018-03-10,-1.283124,36.8241,1,0,0,0,1,10,3,2018,Saturday,Non-Fatal,Motorcycle
405,2018-03-10 09:54:00,2018-03-10,-1.3704505,36.917312,1,0,0,0,0,9,3,2018,Saturday,Non-Fatal,Other
406,2018-03-10 02:06:00,2018-03-10,-1.325168,36.848733,1,0,0,0,0,2,3,2018,Saturday,Non-Fatal,Other
407,2018-03-09 18:40:00,2018-03-09,-1.2593065,36.769159,1,0,0,0,0,18,3,2018,Friday,Non-Fatal,Other
408,2018-03-09 18:08:00,2018-03-09,-1.364719,36.911405,1,0,0,0,0,18,3,2018,Friday,Non-Fatal,Other
