crash_id,crash_datetime,crash_date,hour,month,year,day_of_week,latitude,longitude,severity,contains_fatality_words,contains_pedestrian_words,contains_motorcycle_words,contains_matatu_words,road_user_type,n_crash_reports
200,2018-07-03 07:18:00,2018-07-03,7,7,2018,Tuesday,-1.280503,36.814531,Non-Fatal,0,0,0,0,Other,1
201,2018-07-03 10:49:00,2018-07-03,10,7,2018,Tuesday,-0.58228,37.092066,Non-Fatal,0,0,0,0,Other,1
202,2018-07-03 20:41:00,2018-07-03,20,7,2018,Tuesday,-1.2263555,36.883683,Non-Fatal,0,0,0,0,Other,1
203,2018-07-04 06:15:00,2018-07-04,6,7,2018,Wednesday,-1.3234565,36.8993865,Non-Fatal,0,0,0,0,Other,1
204,2018-07-04 13:16:00,2018-07-04,13,7,2018,Wednesday,-2.058049,37.430015,Non-Fatal,0,0,0,0,Other,1
205,2018-07-04 16:53:00,2018-07-04,16,7,2018,Wednesday,-2.079876,37.473017,Non-Fatal,0,0,0,0,Other,1
206,2018-07-05 05:59:00,2018-07-05,5,7,2018,Thursday,-1.3294435,36.854464,Non-Fatal,0,0,0,0,Other,1
207,2018-07-05 07:10:00,2018-07-05,7,7,2018,Thursday,-1.264314,36.7459225,Non-Fatal,0,0,0,0,Other,1
208,2018-07-05 08:23:00,2018-07-05,8,7,2018,Thursday,-2.079876,37.473017,Non-Fatal,0,0,0,0,Other,1
209,2018-07-05 09:02:00,2018-07-05,9,7,2018,Thursday,-1.2594365,36.776683,Non-Fatal,0,0,0,0,Other,1
210,2018-07-05 10:03:00,2018-07-05,10,7,2018,Thursday,-1.263683,36.983035,Non-Fatal,0,0,0,0,Other,1
211,2018-07-05 10:53:00,2018-07-05,10,7,2018,Thursday,-1.32147,36.903874,Non-Fatal,0,0,0,0,Other,1
212,2018-07-05 14:47:00,2018-07-05,14,7,2018,Thursday,-1.259459,36.844829,Non-Fatal,0,0,0,1,Matatu,1
213,2018-07-05 17:35:00,2018-07-05,17,7,2018,Thursday,-1.327018,36.845147,Non-Fatal,0,0,0,0,Other,1
214,2018-07-06 06:33:00,2018-07-06,6,7,2018,Friday,-2.079876,37.473017,Non-Fatal,0,0,0,0,Other,1
215,2018-07-06 06:35:00,2018-07-06,6,7,2018,Friday,-1.264048,36.754254,Non-Fatal,0,0,0,1,Matatu,1
216,2018-07-06 08:54:00,2018-07-06,8,7,2018,Friday,-1.259459,36.844829,Non-Fatal,0,0,0,0,Other,1
217,2018-07-06 11:25:00,2018-07-06,11,7,2018,Friday,-1.313309,36.813301,Non-Fatal,0,0,0,0,Other,1
218,2018-07-06 16:09:00,2018-07-06,16,7,2018,Friday,-1.2752025,36.8230845,Non-Fatal,0,0,0,0,Other,1
219,2018-07-06 22:49:00,2018-07-06,22,7,2018,Friday,-1.181013,36.9382305,Non-Fatal,0,0,0,0,Other,1
220,2018-07-08 03:01:00,2018-07-08,3,7,2018,Sunday,-1.43382,36.9664145,Non-Fatal,0,0,0,0,Other,1
221,2018-07-08 08:19:00,2018-07-08,8,7,2018,Sunday,-1.393574,36.939563,Fatal,1,0,0,0,Other,1
222,2018-07-08 09:43:00,2018-07-08,9,7,2018,Sunday,-1.3193275,36.813198,Non-Fatal,0,0,0,0,Other,1
223,2018-07-08 19:00:00,2018-07-08,19,7,2018,Sunday,-1.172129,36.947516,Non-Fatal,0,0,0,0,Other,1
224,2018-07-08 19:46:00,2018-07-08,19,7,2018,Sunday,-2.211075,37.714634,Non-Fatal,0,0,0,0,Other,1
225,2018-07-08 20:28:00,2018-07-08,20,7,2018,Sunday,-1.2261955,36.883694,Non-Fatal,0,0,0,0,Other,1
226,2018-07-08 21:13:00,2018-07-08,21,7,2018,Sunday,-1.330334,36.889867,Non-Fatal,0,0,0,0,Other,1
227,2018-07-09 08:42:00,2018-07-09,8,7,2018,Monday,-1.289546,36.7616,Non-Fatal,0,0,0,0,Other,1
228,2018-07-09 13:01:00,2018-07-09,13,7,2018,Monday,-1.246407,36.868857,Non-Fatal,0,0,0,0,Other,1
229,2018-07-09 14:45:00,2018-07-09,14,7,2018,Monday,-1.345364,36.9024745,Non-Fatal,0,0,0,0,Other,1
230,2018-07-09 16:33:00,2018-07-09,16,7,2018,Monday,-1.285487,36.791054,Non-Fatal,0,0,0,0,Other,1
231,2018-07-09 17:27:00,2018-07-09,17,7,2018,Monday,-1.118192,37.010204,Non-Fatal,0,0,0,0,Other,1
232,2018-07-09 18:18:00,2018-07-09,18,7,2018,Monday,-1.263269,36.757668,Non-Fatal,0,0,0,0,Other,1
233,2018-07-09 19:09:00,2018-07-09,19,7,2018,Monday,-1.2195405,36.891369,Non-Fatal,0,0,1,1,Matatu,1
234,2018-07-10 08:06:00,2018-07-10,8,7,2018,Tuesday,-1.259942,36.843874,Non-Fatal,0,0,0,0,Other,1
235,2018-07-10 15:09:00,2018-07-10,15,7,2018,Tuesday,-0.372115,35.2823525,Fatal,1,0,1,0,Motorcycle,1
236,2018-07-10 19:27:00,2018-07-10,19,7,2018,Tuesday,-1.234881,36.671483,Non-Fatal,0,0,0,0,Other,1
237,2018-07-10 19:51:00,2018-07-10,19,7,2018,Tuesday,-1.225011,36.705686,Non-Fatal,0,0,0,0,Other,1
238,2018-07-10 20:41:00,2018-07-10,20,7,2018,Tuesday,-1.329883,36.870701,Non-Fatal,0,0,1,0,Motorcycle,1
239,2018-07-11 06:11:00,2018-07-11,6,7,2018,Wednesday,-1.351218,36.905734,Non-Fatal,0,0,0,0,Other,1
240,2018-07-11 06:12:00,2018-07-11,6,7,2018,Wednesday,-1.360121,36.908146,Non-Fatal,0,0,0,0,Other,1
241,2018-07-11 06:30:00,2018-07-11,6,7,2018,Wednesday,-0.940619,36.620657,Non-Fatal,0,0,0,1,Matatu,1
242,2018-07-11 08:43:00,2018-07-11,8,7,2018,Wednesday,-1.2785164,36.82129125,Non-Fatal,0,0,0,1,Matatu,1
243,2018-07-11 08:58:00,2018-07-11,8,7,2018,Wednesday,-1.274486,36.7983945,Non-Fatal,0,0,0,0,Other,1
244,2018-07-11 12:12:00,2018-07-11,12,7,2018,Wednesday,-1.45238,37.000924,Non-Fatal,0,0,0,0,Other,1
245,2018-07-11 13:16:00,2018-07-11,13,7,2018,Wednesday,-1.148683,36.958992,Non-Fatal,0,0,0,0,Other,1
246,2018-07-11 17:08:00,2018-07-11,17,7,2018,Wednesday,-1.30527,36.832769,Non-Fatal,0,0,0,0,Other,1
247,2018-07-11 17:36:00,2018-07-11,17,7,2018,Wednesday,-1.277958,36.813952,Non-Fatal,0,1,0,0,Pedestrian,1
248,2018-07-12 06:58:00,2018-07-12,6,7,2018,Thursday,-1.300027,36.777157,Non-Fatal,0,0,0,0,Other,1
249,2018-07-12 15:38:00,2018-07-12,15,7,2018,Thursday,-1.218826,36.891298,Non-Fatal,0,0,0,0,Other,1
250,2018-07-13 07:08:00,2018-07-13,7,7,2018,Friday,-1.25781,36.700915,Non-Fatal,0,0,0,0,Other,1
251,2018-07-15 13:15:00,2018-07-15,13,7,2018,Sunday,-1.29890707,36.77939484,Non-Fatal,0,0,0,0,Other,1
252,2018-07-15 18:38:00,2018-07-15,18,7,2018,Sunday,-1.053377,36.630913,Non-Fatal,0,0,0,0,Other,1
253,2018-07-15 21:45:00,2018-07-15,21,7,2018,Sunday,-1.294684681,36.85307892,Non-Fatal,0,0,0,1,Matatu,1
254,2018-07-16 06:50:00,2018-07-16,6,7,2018,Monday,-1.395628367,36.94102487,Non-Fatal,0,0,0,0,Other,1
255,2018-07-16 07:19:00,2018-07-16,7,7,2018,Monday,-1.405483661,36.94613746,Non-Fatal,0,0,0,0,Other,1
256,2018-07-16 07:42:00,2018-07-16,7,7,2018,Monday,-1.242889,36.677106,Fatal,1,0,0,0,Other,1
257,2018-07-16 09:09:00,2018-07-16,9,7,2018,Monday,-1.23995,36.844179,Non-Fatal,0,0,0,0,Other,1
258,2018-07-16 10:38:00,2018-07-16,10,7,2018,Monday,-1.250033,36.846732,Non-Fatal,0,0,0,0,Other,1
259,2018-07-16 11:07:00,2018-07-16,11,7,2018,Monday,-1.245571,36.845404,Non-Fatal,0,0,0,0,Other,1
260,2018-07-16 14:03:00,2018-07-16,14,7,2018,Monday,-1.3691612,36.9168082,Non-Fatal,0,0,0,0,Other,1
261,2018-07-17 05:04:00,2018-07-17,5,7,2018,Tuesday,-1.259545914,36.77552519,Non-Fatal,0,0,0,0,Other,1
262,2018-07-17 08:41:00,2018-07-17,8,7,2018,Tuesday,-1.365265,36.911847,Non-Fatal,0,0,0,0,Other,1
263,2018-07-17 08:48:00,2018-07-17,8,7,2018,Tuesday,-1.262012186,36.87304721,Non-Fatal,0,0,0,1,Matatu,1
264,2018-07-17 16:05:00,2018-07-17,16,7,2018,Tuesday,-1.247735,36.81602,Non-Fatal,0,0,0,0,Other,1
265,2018-07-17 17:40:00,2018-07-17,17,7,2018,Tuesday,-1.106973,37.015485,Non-Fatal,0,0,0,0,Other,1
266,2018-07-17 20:50:00,2018-07-17,20,7,2018,Tuesday,-1.319666,36.838437,Non-Fatal,0,0,1,0,Motorcycle,1
267,2018-07-18 06:37:00,2018-07-18,6,7,2018,Wednesday,-1.259436525,36.78603644,Non-Fatal,0,0,0,0,Other,1
268,2018-07-18 07:21:00,2018-07-18,7,7,2018,Wednesday,-1.260167,36.790596,Non-Fatal,0,0,0,0,Other,1
269,2018-07-18 07:26:00,2018-07-18,7,7,2018,Wednesday,-1.260259853,36.77113505,Non-Fatal,0,0,0,0,Other,1
270,2018-07-18 20:00:00,2018-07-18,20,7,2018,Wednesday,-1.266699449,36.80352345,Non-Fatal,0,0,0,0,Other,1
271,2018-07-18 21:03:00,2018-07-18,21,7,2018,Wednesday,-1.32560138,36.79449221,Non-Fatal,0,0,0,0,Other,1
272,2018-07-18 21:33:00,2018-07-18,21,7,2018,Wednesday,-1.188830907,36.9314266,Non-Fatal,0,0,1,0,Motorcycle,1
273,2018-07-19 08:30:00,2018-07-19,8,7,2018,Thursday,-1.164806,36.957244,Non-Fatal,0,0,0,0,Other,1
274,2018-07-19 10:19:00,2018-07-19,10,7,2018,Thursday,-1.33119208,36.88856874,Non-Fatal,0,0,0,0,Other,1
275,2018-07-19 16:46:00,2018-07-19,16,7,2018,Thursday,-1.257454,36.826709,Non-Fatal,0,0,0,0,Other,1
276,2018-07-19 23:27:00,2018-07-19,23,7,2018,Thursday,-1.335453,36.892747,Non-Fatal,0,0,0,0,Other,1
277,2018-07-20 06:08:00,2018-07-20,6,7,2018,Friday,-1.224276,36.886716,Non-Fatal,0,0,0,0,Other,1
278,2018-07-20 06:58:00,2018-07-20,6,7,2018,Friday,-1.319504,36.906722,Non-Fatal,0,0,0,0,Other,1
279,2018-07-20 21:15:00,2018-07-20,21,7,2018,Friday,-1.2562187,36.8552686,Non-Fatal,0,0,0,0,Other,1
280,2018-07-21 04:02:00,2018-07-21,4,7,2018,Saturday,-1.32381574,36.84490437,Non-Fatal,0,0,0,0,Other,1
281,2018-07-21 09:15:00,2018-07-21,9,7,2018,Saturday,-1.195786185,36.83826736,Non-Fatal,0,0,0,0,Other,1
282,2018-07-21 09:17:00,2018-07-21,9,7,2018,Saturday,-1.21866,36.83586,Non-Fatal,0,0,0,0,Other,1
283,2018-07-21 14:06:00,2018-07-21,14,7,2018,Saturday,-0.805883,36.532611,Non-Fatal,0,0,0,0,Other,1
284,2018-07-21 20:21:00,2018-07-21,20,7,2018,Saturday,-1.297014367,36.87565808,Fatal,1,1,0,0,Pedestrian,1
285,2018-07-22 14:18:00,2018-07-22,14,7,2018,Sunday,-1.354166955,36.90668421,Non-Fatal,0,0,0,0,Other,1
286,2018-07-22 21:02:00,2018-07-22,21,7,2018,Sunday,-1.312572,36.829934,Non-Fatal,0,0,0,0,Other,1
287,2018-07-23 06:37:00,2018-07-23,6,7,2018,Monday,-1.2774841,36.8211912,Non-Fatal,0,0,0,0,Other,1
288,2018-07-23 07:34:00,2018-07-23,7,7,2018,Monday,-1.02398,37.066899,Non-Fatal,0,0,0,1,Matatu,1
289,2018-07-23 11:15:00,2018-07-23,11,7,2018,Monday,-1.25971,36.786735,Non-Fatal,0,0,0,0,Other,1
290,2018-07-24 05:11:00,2018-07-24,5,7,2018,Tuesday,-1.289546,36.761635,Non-Fatal,0,0,0,0,Other,1
291,2018-07-24 06:25:00,2018-07-24,6,7,2018,Tuesday,-1.28051073,36.96433483,Non-Fatal,0,0,0,1,Matatu,1
292,2018-07-24 06:32:00,2018-07-24,6,7,2018,Tuesday,-1.3196244,36.8383712,Non-Fatal,0,0,0,1,Matatu,1
293,2018-07-24 09:45:00,2018-07-24,9,7,2018,Tuesday,-1.236467,36.806911,Non-Fatal,0,0,0,0,Other,1
294,2018-07-24 14:07:00,2018-07-24,14,7,2018,Tuesday,-1.142937,36.966611,Non-Fatal,0,0,0,0,Other,1
295,2018-07-24 19:30:00,2018-07-24,19,7,2018,Tuesday,-1.259759,36.844339,Non-Fatal,0,0,0,0,Other,1
296,2018-07-25 06:31:00,2018-07-25,6,7,2018,Wednesday,-1.2641004,36.7542523,Non-Fatal,0,0,0,0,Other,1
297,2018-07-25 06:49:00,2018-07-25,6,7,2018,Wednesday,-1.28176092,36.81497523,Fatal,1,1,0,0,Pedestrian,1
298,2018-07-25 07:27:00,2018-07-25,7,7,2018,Wednesday,-1.259911,36.843977,Non-Fatal,0,0,0,0,Other,1
299,2018-07-25 07:40:00,2018-07-25,7,7,2018,Wednesday,-1.283269,36.824646,Non-Fatal,0,0,0,0,Other,1
300,2018-07-25 07:45:00,2018-07-25,7,7,2018,Wednesday,-1.2184363,36.8914368,Non-Fatal,0,0,0,0,Other,1
301,2018-07-25 12:28:00,2018-07-25,12,7,2018,Wednesday,-1.2381308,36.8439714,Non-Fatal,0,0,0,1,Matatu,1
302,2018-07-26 14:12:00,2018-07-26,14,7,2018,Thursday,-1.244967,36.866891,Non-Fatal,0,0,1,0,Motorcycle,1
303,2018-07-26 15:36:00,2018-07-26,15,7,2018,Thursday,-1.3256014,36.7944922,Non-Fatal,0,0,0,0,Other,1
304,2018-07-27 16:25:00,2018-07-27,16,7,2018,Friday,-1.25944,36.7756735,Non-Fatal,0,0,0,0,Other,1
305,2018-07-27 17:08:00,2018-07-27,17,7,2018,Friday,-1.274329,36.812513,Non-Fatal,0,0,0,0,Other,1
306,2018-07-27 18:01:00,2018-07-27,18,7,2018,Friday,-1.2917857,36.8406529,Non-Fatal,0,0,0,1,Matatu,1
307,2018-07-27 18:36:00,2018-07-27,18,7,2018,Friday,-1.1819149,36.9376677,Non-Fatal,0,0,0,0,Other,1
308,2018-07-27 18:54:00,2018-07-27,18,7,2018,Friday,-1.2893,36.949665,Non-Fatal,0,0,0,0,Other,1
309,2018-07-27 22:29:00,2018-07-27,22,7,2018,Friday,-1.3311921,36.8885687,Non-Fatal,0,0,0,0,Other,1
310,2018-07-28 04:19:00,2018-07-28,4,7,2018,Saturday,-1.279215,36.967267,Non-Fatal,0,0,0,0,Other,1
311,2018-07-28 05:37:00,2018-07-28,5,7,2018,Saturday,-1.329762,36.855566,Non-Fatal,0,0,0,0,Other,1
312,2018-07-28 09:52:00,2018-07-28,9,7,2018,Saturday,-1.295163,36.855671,Non-Fatal,0,0,0,0,Other,1
313,2018-07-28 17:20:00,2018-07-28,17,7,2018,Saturday,-1.295155,36.855581,Non-Fatal,0,0,0,0,Other,1
314,2018-07-28 19:18:00,2018-07-28,19,7,2018,Saturday,-1.212906,36.893316,Non-Fatal,0,0,0,0,Other,1
315,2018-07-28 19:39:00,2018-07-28,19,7,2018,Saturday,-1.330524,36.866639,Non-Fatal,0,0,0,0,Other,1
316,2018-07-29 10:53:00,2018-07-29,10,7,2018,Sunday,-1.281182,36.822749,Fatal,1,1,0,1,Pedestrian,1
317,2018-07-29 11:56:00,2018-07-29,11,7,2018,Sunday,-1.277131,36.806491,Non-Fatal,0,0,0,0,Other,1
318,2018-07-29 17:48:00,2018-07-29,17,7,2018,Sunday,-1.479244836,37.04201588,Non-Fatal,0,0,0,0,Other,1
319,2018-07-29 19:12:00,2018-07-29,19,7,2018,Sunday,-1.490968,37.056855,Fatal,1,0,1,0,Motorcycle,1
320,2018-07-30 12:21:00,2018-07-30,12,7,2018,Monday,-1.389817,36.936968,Non-Fatal,0,0,0,0,Other,1
321,2018-07-30 12:33:00,2018-07-30,12,7,2018,Monday,-1.259482,36.844861,Non-Fatal,0,0,0,0,Other,1
322,2018-07-30 17:02:00,2018-07-30,17,7,2018,Monday,-1.2812652,36.8227376,Non-Fatal,0,0,0,1,Matatu,1
323,2018-07-30 17:47:00,2018-07-30,17,7,2018,Monday,-1.326557,36.845265,Non-Fatal,0,0,0,0,Other,1
324,2018-07-31 13:23:00,2018-07-31,13,7,2018,Tuesday,-1.325446,36.848511,Non-Fatal,0,0,0,0,Other,1
325,2018-07-31 13:25:00,2018-07-31,13,7,2018,Tuesday,-1.31962444,36.83837121,Non-Fatal,0,0,0,0,Other,1
326,2018-07-31 17:46:00,2018-07-31,17,7,2018,Tuesday,-1.26298,36.764443,Non-Fatal,0,0,0,0,Other,1
327,2018-07-31 20:55:00,2018-07-31,20,7,2018,Tuesday,-1.28961942,36.76156013,Non-Fatal,0,0,0,0,Other,1
328,2017-12-30 16:19:00,2017-12-30,16,12,2017,Saturday,-1.244991,36.86694635,Non-Fatal,0,0,0,0,Other,1
329,2017-12-30 14:00:00,2017-12-30,14,12,2017,Saturday,-1.304881,36.82655,Non-Fatal,0,0,0,0,Other,1
330,2017-12-30 13:55:00,2017-12-30,13,12,2017,Saturday,-1.340526,36.750785,Non-Fatal,0,0,0,0,Other,1
331,2017-12-30 12:36:00,2017-12-30,12,12,2017,Saturday,-1.215277,36.81411,Non-Fatal,0,0,1,0,Motorcycle,1
332,2017-12-30 11:24:00,2017-12-30,11,12,2017,Saturday,-0.982614,36.585946,Non-Fatal,0,0,0,0,Other,1
333,2017-12-31 18:43:00,2017-12-31,18,12,2017,Sunday,-1.266714,36.834694,Non-Fatal,0,0,0,0,Other,1
334,2017-12-29 16:49:00,2017-12-29,16,12,2017,Friday,-1.172072333,36.94727033,Non-Fatal,0,0,0,0,Other,1
335,2017-12-31 18:28:00,2017-12-31,18,12,2017,Sunday,-1.148356,36.666281,Non-Fatal,0,0,0,0,Other,1
336,2017-12-29 15:14:00,2017-12-29,15,12,2017,Friday,-1.294139,36.85129,Non-Fatal,0,0,0,0,Other,1
337,2017-12-29 09:51:00,2017-12-29,9,12,2017,Friday,-1.2063872,36.7826582,Non-Fatal,0,0,0,0,Other,1
338,2017-12-27 20:06:00,2017-12-27,20,12,2017,Wednesday,-1.223329,36.663619,Non-Fatal,0,0,0,0,Other,1
339,2017-12-27 07:19:00,2017-12-27,7,12,2017,Wednesday,-1.280537,36.964064,Non-Fatal,0,0,0,0,Other,1
340,2017-12-27 06:41:00,2017-12-27,6,12,2017,Wednesday,-1.286402,36.954277,Non-Fatal,0,0,0,0,Other,1
341,2017-12-31 12:48:00,2017-12-31,12,12,2017,Sunday,-1.2627803,36.76434337,Non-Fatal,0,0,0,0,Other,1
342,2018-03-08 21:53:00,2018-03-08,21,3,2018,Thursday,-1.330731,36.858072,Non-Fatal,0,0,0,0,Other,1
343,2018-03-08 19:30:00,2018-03-08,19,3,2018,Thursday,-1.2630775,36.76395,Non-Fatal,0,0,0,0,Other,1
344,2018-03-08 17:45:00,2018-03-08,17,3,2018,Thursday,-1.372301,36.920982,Fatal,1,0,0,0,Other,1
345,2018-03-08 09:55:00,2018-03-08,9,3,2018,Thursday,-1.204007,36.91671,Non-Fatal,0,0,0,0,Other,1
346,2018-03-08 09:25:00,2018-03-08,9,3,2018,Thursday,-1.129606,36.98879,Non-Fatal,0,0,0,0,Other,1
347,2018-03-08 09:06:00,2018-03-08,9,3,2018,Thursday,-1.133275,36.9728675,Non-Fatal,0,0,0,0,Other,1
348,2018-03-08 08:42:00,2018-03-08,8,3,2018,Thursday,-1.326427,36.845333,Non-Fatal,0,0,0,0,Other,1
349,2018-03-08 08:38:00,2018-03-08,8,3,2018,Thursday,-1.329161,36.875058,Non-Fatal,0,0,1,0,Motorcycle,1
350,2018-03-08 07:46:00,2018-03-08,7,3,2018,Thursday,-0.96372,37.101413,Non-Fatal,0,0,0,0,Other,1
351,2018-03-08 06:51:00,2018-03-08,6,3,2018,Thursday,-1.323638,36.899686,Non-Fatal,0,0,0,0,Other,1
352,2018-03-08 05:42:00,2018-03-08,5,3,2018,Thursday,-1.024227,37.067013,Non-Fatal,0,0,0,0,Other,1
353,2018-03-07 14:42:00,2018-03-07,14,3,2018,Wednesday,-0.80577,36.532981,Non-Fatal,0,0,0,0,Other,1
354,2018-03-07 06:52:00,2018-03-07,6,3,2018,Wednesday,-1.3313255,36.858187,Non-Fatal,0,0,0,0,Other,1
355,2018-03-06 21:50:00,2018-03-06,21,3,2018,Tuesday,-1.259822,36.843626,Non-Fatal,0,0,0,0,Other,1
356,2018-03-06 20:13:00,2018-03-06,20,3,2018,Tuesday,-1.2365415,36.8439635,Non-Fatal,0,0,0,0,Other,1
357,2018-03-06 18:11:00,2018-03-06,18,3,2018,Tuesday,-1.355978,36.762093,Non-Fatal,0,0,0,0,Other,1
358,2018-03-06 17:49:00,2018-03-06,17,3,2018,Tuesday,-1.217865,36.891102,Non-Fatal,0,0,0,0,Other,1
359,2018-03-06 17:44:00,2018-03-06,17,3,2018,Tuesday,-1.33791,36.7734115,Non-Fatal,0,0,0,0,Other,1
360,2018-03-06 16:08:00,2018-03-06,16,3,2018,Tuesday,-1.2452305,36.8672055,Fatal,1,1,0,0,Pedestrian,1
361,2018-03-05 22:22:00,2018-03-05,22,3,2018,Monday,-1.262585,36.764419,Non-Fatal,0,0,0,0,Other,1
362,2018-03-05 19:25:00,2018-03-05,19,3,2018,Monday,-1.297669,36.829802,Non-Fatal,0,0,0,0,Other,1
363,2018-03-05 19:23:00,2018-03-05,19,3,2018,Monday,-1.23831,36.844183,Non-Fatal,0,0,0,0,Other,1
364,2018-03-05 19:09:00,2018-03-05,19,3,2018,Monday,-0.820631,37.230048,Fatal,1,0,0,0,Other,1
365,2018-03-05 18:40:00,2018-03-05,18,3,2018,Monday,-1.0314775,37.072629,Non-Fatal,0,0,0,0,Other,1
366,2018-03-05 17:16:00,2018-03-05,17,3,2018,Monday,-1.147258,36.962195,Non-Fatal,0,0,0,0,Other,1
367,2018-03-05 16:52:00,2018-03-05,16,3,2018,Monday,-1.26094,36.8419145,Non-Fatal,0,0,0,0,Other,1
368,2018-03-05 09:51:00,2018-03-05,9,3,2018,Monday,-1.297483,36.885942,Non-Fatal,0,0,0,0,Other,1
369,2018-03-05 07:52:00,2018-03-05,7,3,2018,Monday,-1.255109,36.85603,Non-Fatal,0,0,1,0,Motorcycle,1
370,2018-03-05 07:19:00,2018-03-05,7,3,2018,Monday,-1.132556,36.974469,Non-Fatal,0,0,0,0,Other,1
371,2018-03-05 06:18:00,2018-03-05,6,3,2018,Monday,-1.218141,36.891323,Non-Fatal,0,0,0,0,Other,1
372,2018-03-04 22:51:00,2018-03-04,22,3,2018,Sunday,-0.946163,36.5952,Non-Fatal,0,0,0,0,Other,1
373,2018-03-04 21:46:00,2018-03-04,21,3,2018,Sunday,-1.231323,36.877523,Non-Fatal,0,0,0,0,Other,1
374,2018-03-04 19:52:00,2018-03-04,19,3,2018,Sunday,-0.983153,36.629137,Non-Fatal,0,0,0,0,Other,1
375,2018-03-04 19:04:00,2018-03-04,19,3,2018,Sunday,-1.31832,36.715673,Non-Fatal,0,0,1,0,Motorcycle,1
376,2018-03-04 16:16:00,2018-03-04,16,3,2018,Sunday,-1.759086,37.204824,Non-Fatal,0,0,0,0,Other,1
377,2018-03-04 15:23:00,2018-03-04,15,3,2018,Sunday,-1.2773605,37.1386025,Fatal,1,0,0,1,Matatu,1
378,2018-03-04 13:27:00,2018-03-04,13,3,2018,Sunday,-1.283524,37.0884405,Non-Fatal,0,0,0,0,Other,1
379,2018-03-04 03:17:00,2018-03-04,3,3,2018,Sunday,-1.323591,36.899168,Non-Fatal,0,0,0,0,Other,1
380,2018-03-03 20:32:00,2018-03-03,20,3,2018,Saturday,-1.2452305,36.8669375,Non-Fatal,0,0,0,0,Other,1
381,2018-03-03 20:03:00,2018-03-03,20,3,2018,Saturday,-1.2936685,36.761434,Non-Fatal,0,0,0,0,Other,1
382,2018-03-03 15:23:00,2018-03-03,15,3,2018,Saturday,-1.238851,36.8703675,Non-Fatal,0,0,0,0,Other,1
383,2018-03-03 13:08:00,2018-03-03,13,3,2018,Saturday,-1.255109,36.85603,Non-Fatal,0,0,0,0,Other,1
384,2018-03-03 06:21:00,2018-03-03,6,3,2018,Saturday,-1.329661,36.8709855,Non-Fatal,0,0,0,0,Other,1
385,2018-03-02 20:29:00,2018-03-02,20,3,2018,Friday,-1.329158,36.8558415,Non-Fatal,0,0,0,0,Other,1
386,2018-03-12 07:50:00,2018-03-12,7,3,2018,Monday,-1.3147155,36.807772,Non-Fatal,0,0,0,0,Other,1
387,2018-03-02 11:09:00,2018-03-02,11,3,2018,Friday,-3.967212,39.751449,Non-Fatal,0,0,0,0,Other,1
388,2018-03-02 10:17:00,2018-03-02,10,3,2018,Friday,-1.226239,36.884136,Non-Fatal,0,0,0,0,Other,1
389,2018-03-02 09:59:00,2018-03-02,9,3,2018,Friday,-1.3248645,36.8489525,Non-Fatal,0,0,0,0,Other,1
390,2018-03-02 09:26:00,2018-03-02,9,3,2018,Friday,-1.024366,37.06715,Non-Fatal,0,0,0,0,Other,1
391,2018-03-02 09:24:00,2018-03-02,9,3,2018,Friday,-1.281179,36.8227415,Non-Fatal,0,0,0,0,Other,1
392,2018-03-02 08:44:00,2018-03-02,8,3,2018,Friday,-1.260353,36.710374,Non-Fatal,0,0,0,0,Other,1
393,2018-03-02 08:39:00,2018-03-02,8,3,2018,Friday,-1.18853,36.931316,Non-Fatal,0,0,1,0,Motorcycle,1
394,2018-03-02 08:39:00,2018-03-02,8,3,2018,Friday,-1.293739,36.79447,Non-Fatal,0,0,0,0,Other,1
395,2018-03-02 08:37:00,2018-03-02,8,3,2018,Friday,-1.234307,36.873819,Non-Fatal,0,0,0,0,Other,1
396,2018-03-02 08:07:00,2018-03-02,8,3,2018,Friday,-1.2580625,36.701882,Non-Fatal,0,0,0,0,Other,1
397,2018-03-02 07:28:00,2018-03-02,7,3,2018,Friday,-1.313624,36.812965,Non-Fatal,0,0,0,0,Other,1
398,2018-03-02 06:16:00,2018-03-02,6,3,2018,Friday,-1.245271,36.86693,Non-Fatal,0,0,0,0,Other,1
399,2018-03-02 06:05:00,2018-03-02,6,3,2018,Friday,-1.15892,36.958877,Non-Fatal,0,0,0,0,Other,1
400,2018-03-12 06:53:00,2018-03-12,6,3,2018,Monday,-1.353016,36.76265,Non-Fatal,0,0,0,1,Matatu,1
401,2018-03-11 20:49:00,2018-03-11,20,3,2018,Sunday,-1.1816885,36.9374135,Non-Fatal,0,0,0,0,Other,1
402,2018-03-11 15:11:00,2018-03-11,15,3,2018,Sunday,-1.237431,36.666493,Non-Fatal,0,0,0,0,Other,1
403,2018-03-10 19:25:00,2018-03-10,19,3,2018,Saturday,-1.3218,36.707906,Non-Fatal,0,0,0,0,Other,1
404,2018-03-10 10:43:00,2018-03-10,10,3,2018,Saturday,-1.283124,36.8241,Non-Fatal,0,0,1,0,Motorcycle,1
405,2018-03-10 09:54:00,2018-03-10,9,3,2018,Saturday,-1.3704505,36.917312,Non-Fatal,0,0,0,0,Other,1
406,2018-03-10 02:06:00,2018-03-10,2,3,2018,Saturday,-1.325168,36.848733,Non-Fatal,0,0,0,0,Other,1
407,2018-03-09 18:40:00,2018-03-09,18,3,2018,Friday,-1.2593065,36.769159,Non-Fatal,0,0,0,0,Other,1
